Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,1439.96,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,1334.73,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,1224.75,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,1144.5,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,1036.05,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,916.67,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,751.82,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21088,"Employment in agriculture, forestry and fishing by age, 15 to 24",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,479.25,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,15228.65,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,14880.93,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,15740.05,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,16051.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,15914.79,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,15543.85,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,15513.49,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,14477.94,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,13900.02,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,13329.33,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,12590.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,11347.43,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,10675.92,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,8590.5,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,7198.22,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,7088.41,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,7520.74,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,7635.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,7603.36,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,7439.28,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,7491.3,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,7068.24,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,6798.37,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,6534.97,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,6318.73,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,5679.91,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,5410.4,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,4622.64,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,8030.43,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,7792.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,8219.31,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,8415.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,8311.43,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,8104.56,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,8022.19,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,7409.69,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,7101.65,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,6794.36,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,6271.63,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,5667.51,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,5265.53,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,3967.86,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,2271.06,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,2558.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,2722.34,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,3165.05,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,3437.02,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,3726.37,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,3947.75,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,3938.19,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,3964.09,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,3920.91,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,3883.68,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,3654.53,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,3405.62,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,3051.7,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,1073.61,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,1232.83,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,1302.8,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,1506.65,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,1640.72,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,1789.02,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,1881.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,1857.47,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,1853.14,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,1906.49,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,1932.23,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,1800.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,1728.14,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,1577.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,1197.45,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,1326.12,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,1419.54,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,1658.39,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,1796.29,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,1937.34,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,2066.23,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,2080.72,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,2110.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,2014.42,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,1951.46,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,1854.18,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,1677.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,1474.22,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,1143.53,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,1264.74,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,1276.12,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,1424.04,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,1463.34,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,1548.54,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,1621.4,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,1651.11,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,1612.26,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,1589.45,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,1601.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,1713.93,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,1571.74,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,1340.45,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,577.92,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,Employment Indicators: Agriculture,237,Viet Nam,21086,"Employment in agriculture, forestry and fishing by age, 65+",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,654.11,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
