Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,36743.81,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,36464.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,36379.15,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,36586.67,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,36711.68,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,36619.14,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,35871.61,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,35230.99,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,17142.59,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,17677,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,18355.33,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,18510.98,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,18537.53,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,18827.97,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,18792.86,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,18779.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,18698.42,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,18992.15,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,19182.77,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,19145.27,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,19038.71,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,18411.05,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,16955.85,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,16938.17,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,17484.17,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,17440.11,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,17472.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,17871.13,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,17950.96,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,17685,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,17680.73,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,17594.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,17528.92,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,17473.87,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,16832.9,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21098,"Employment by status of employment, total, rural areas",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,16819.94,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,7997.82,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,9172.82,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,9340.96,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,9790.16,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,9742.7,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,10122.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,10227.13,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,11429.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,12126.45,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,13005.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,13868.42,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,14798.15,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,15132.04,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,14244.58,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,4937.45,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,5685.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,5806.14,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,6123.08,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,6055.76,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,6230.02,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,6190.54,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,6890.04,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,7273.57,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,7753.73,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,8152.52,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,8647.73,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,8839.84,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,8319.18,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,3060.37,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,3487.46,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,3534.82,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,3667.08,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,3686.94,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,3892.46,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,4036.59,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,4539.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,4852.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,5251.79,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,5715.89,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,6150.42,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2020,2020,6199,Value,3023,Labour force survey,1000 No,6292.19,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21108,"Employment by status of employment, employees, rural areas",3,Female,2021,2021,6199,Value,3023,Labour force survey,1000 No,5925.4,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2007,2007,6199,Value,3023,Labour force survey,1000 No,26038.48,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2009,2009,6199,Value,3023,Labour force survey,1000 No,25374.39,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2010,2010,6199,Value,3023,Labour force survey,1000 No,26455.26,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2011,2011,6199,Value,3023,Labour force survey,1000 No,26135.35,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2012,2012,6199,Value,3023,Labour force survey,1000 No,26232.78,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2013,2013,6199,Value,3023,Labour force survey,1000 No,26569.25,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2014,2014,6199,Value,3023,Labour force survey,1000 No,26495.95,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2015,2015,6199,Value,3023,Labour force survey,1000 No,25031.31,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2016,2016,6199,Value,3023,Labour force survey,1000 No,24249.65,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2017,2017,6199,Value,3023,Labour force survey,1000 No,23581.15,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2018,2018,6199,Value,3023,Labour force survey,1000 No,22842.97,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2019,2019,6199,Value,3023,Labour force survey,1000 No,21820.99,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2020,2020,6199,Value,3023,Labour force survey,1000 No,20739.58,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",1,Total,2021,2021,6199,Value,3023,Labour force survey,1000 No,20986.4,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2007,2007,6199,Value,3023,Labour force survey,1000 No,12169.02,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2009,2009,6199,Value,3023,Labour force survey,1000 No,11945.18,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2010,2010,6199,Value,3023,Labour force survey,1000 No,12522.66,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2011,2011,6199,Value,3023,Labour force survey,1000 No,12375.68,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2012,2012,6199,Value,3023,Labour force survey,1000 No,12469.48,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2013,2013,6199,Value,3023,Labour force survey,1000 No,12595.42,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2014,2014,6199,Value,3023,Labour force survey,1000 No,12591.21,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2015,2015,6199,Value,3023,Labour force survey,1000 No,11888.09,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2016,2016,6199,Value,3023,Labour force survey,1000 No,11423.44,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2017,2017,6199,Value,3023,Labour force survey,1000 No,11238.43,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2018,2018,6199,Value,3023,Labour force survey,1000 No,11030.09,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2019,2019,6199,Value,3023,Labour force survey,1000 No,10497.55,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2020,2020,6199,Value,3023,Labour force survey,1000 No,10198.86,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",2,Male,2021,2021,6199,Value,3023,Labour force survey,1000 No,10091.87,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2007,2007,6199,Value,3023,Labour force survey,1000 No,13869.46,X,Figure from international organizations,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2009,2009,6199,Value,3023,Labour force survey,1000 No,13429.21,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2010,2010,6199,Value,3023,Labour force survey,1000 No,13932.6,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2011,2011,6199,Value,3023,Labour force survey,1000 No,13759.66,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2012,2012,6199,Value,3023,Labour force survey,1000 No,13763.3,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2013,2013,6199,Value,3023,Labour force survey,1000 No,13973.83,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2014,2014,6199,Value,3023,Labour force survey,1000 No,13904.74,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2015,2015,6199,Value,3023,Labour force survey,1000 No,13143.22,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2016,2016,6199,Value,3023,Labour force survey,1000 No,12826.21,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2017,2017,6199,Value,3023,Labour force survey,1000 No,12342.72,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2018,2018,6199,Value,3023,Labour force survey,1000 No,11812.88,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing
OER,Employment Indicators: Rural,237,Viet Nam,21109,"Employment by status of employment, self-employed, rural areas",3,Female,2019,2019,6199,Value,3023,Labour force survey,1000 No,11323.45,X,Figure from international organizations,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
